"nace21","NAME","Parent","Include","Include_Also","Exclude"
"16.12","Processing and finishing of wood","16.1",NA,NA,"This class excludes: - manufacture of unassembled wooden flooring, see 16.22 - coating, impregnation or chemical treatment of wooden products, see 16.27 - disinfection and extermination services in buildings, etc., see 81.23 - reupholstering, refinishing and repairing of furniture, see 95.24"
"16.2","Manufacture of products of wood, cork, straw and plaiting materials","16",NA,NA,NA
"16.21","Manufacture of veneer sheets and wood-based panels","16.2",NA,"This class also includes: - manufacture of insulating fibreboards of wood, or other ligneous materials, whether or not bonded with resins or other organic substances",NA
"16.22","Manufacture of assembled parquet floors","16.2",NA,NA,"This class excludes: - manufacture of unassembled wooden flooring, see 16.11"
"16.23","Manufacture of other builders' carpentry and joinery","16.2",NA,"This class also includes: - manufacture of wooden stands","This class excludes: - doors, windows, shutters and their frames, see 16.25 - manufacture of wood partitions, free standing, see 31.00 - manufacture of walk-in wardrobes, see 31.00 - installation of doors, windows and stairs, see 43.32 - installation of kitchens, walk-in wardrobes, shop fittings etc., see 43.32 - erection of roof frames, see 43.41"
"16.24","Manufacture of wooden containers","16.2",NA,NA,"This class excludes: - manufacture of luggage, see 15.12 - manufacture of cases of plaiting material, see 16.28"
"16.25","Manufacture of doors and windows of wood","16.2",NA,NA,NA
"16.26","Manufacture of solid fuels from vegetable biomass","16.2",NA,NA,"This class excludes: - manufacture of animal feed from soybean waste , see 10.9 - slicing, peeling or chipping logs, see 16.11 - manufacture of peat briquettes, see 19.20"
"16.27","Finishing of wooden products","16.2",NA,NA,"This class excludes: - reupholstering, refinishing and repairing of furniture , see 95.24"
"16.28","Manufacture of other products of wood and articles of cork, straw and plaiting materials","16.2",NA,NA,"This class excludes: - manufacture of mats or matting of textile materials, see 13.92 - manufacture of luggage, see 15.12 - manufacture of wooden footwear, see 15.20 - manufacture of matches, see 20.59 - manufacture of clock cases, see 26.52 - manufacture of wooden spools and bobbins that are part of textile machinery, see 28.94 - manufacture of furniture, see 31.00 - manufacture of wooden toys, see 32.40 - manufacture of brooms and brushes, see 32.91 - manufacture of coffins, see 32.99 - manufacture of cork life preservers, see 32.99"
"17","Manufacture of paper and paper products","C",NA,NA,NA
"17.1","Manufacture of pulp, paper and paperboard","17",NA,NA,NA
"17.11","Manufacture of pulp","17.1",NA,NA,NA
"17.12","Manufacture of paper and paperboard","17.1",NA,"This class also includes: - further processing of paper and paperboard:   • colouring, coating, covering and impregnation of paper and paperboard   • manufacture of crêped or crinkled paper   • manufacture of laminates and foils, if laminated with paper or paperboard - manufacture of handmade paper - manufacture of newsprint and other printing or writing paper - manufacture of cellulose wadding and webs of cellulose fibres - manufacture of carbon paper or stencil paper in rolls or large sheets","This class excludes: - manufacture of corrugated paper and paperboard, see 17.21 - manufacture of further-processed articles of paper, paperboard or pulp, see 17.22-17.25 - printing and service activities related to printing, see 18.1 - manufacture of abrasive paper, see 23.91 - publishing of books, newspaper and other publishing activities, except software publishing, see 58.1 - manufacture of coated or impregnated paper, where the coating or impregnation is the main ingredient, see class in which the manufacture of the coating or impregnation is classified"
"17.2","Manufacture of articles of paper and paperboard","17",NA,NA,NA
"17.21","Manufacture of corrugated paper, paperboard and containers of paper and paperboard","17.2",NA,NA,"This class excludes: - manufacture of envelopes, see 17.23 - manufacture of moulded or pressed articles of paper pulp (e.g. boxes for packing eggs, moulded pulp paper plates), see 17.25"
"17.22","Manufacture of household and sanitary goods and of toilet requisites","17.2",NA,NA,"This class excludes: - manufacture of cellulose wadding, see 17.12"
"17.23","Manufacture of paper stationery","17.2",NA,NA,"This class excludes: - printing on paper products, see 18.1"
"17.24","Manufacture of wallpaper","17.2",NA,NA,"This class excludes: - manufacture of paper or paperboard, see 17.12 - manufacture of plastic wallpaper, see 22.26"
"17.25","Manufacture of other articles of paper and paperboard","17.2",NA,NA,"This class excludes: - printing of labels, not self-manufactured, see 18.12 - manufacture of playing cards, see 32.40 - manufacture of games and toys of paper or paperboard, see 32.40 - publishing of books, newspaper and other publishing activities, except software publishing, see 58.1"
"18","Printing and reproduction of recorded media","C",NA,"This division also includes: - the reproduction of recorded media, e.g. compact discs, video recordings, software on discs or tapes, records","This division excludes: - publishing activities, see section J - manufacture of products with a 3D printer, which are classified according to the product and material used"
"18.1","Printing and service activities related to printing","18",NA,NA,NA
"18.11","Printing of newspapers","18.1",NA,"This class also includes: - printing of other periodicals, appearing at least four times a week","This class excludes: - photocopying activities, see 18.12 - publishing of printed matter, see 58.1 - operation of photocopying machines for photocopying as a self-service, see 82.10"
"18.12","Other printing","18.1",NA,"This class also includes: - printing on labels or tags, e.g. lithographic, gravure printing, flexographic printing, printing signs - laser engraving on textiles - activities of printing photographs - activities of advertising printing","This class excludes: - printing of textile fabrics as an intermediate process in manufacture of textiles, see 13.30 - manufacture of stationery (e.g. notebooks, binders, registers, accounting books, business forms), when the printed information is not the main characteristic, see 17.23 - publishing of printed matter, see 58.1 - advertising design activities, see 73.11 - operation of photocopying machines for photocopying as a self-service, see 82.10 - engraving onto metal, glass, wood etc., see corresponding class according to the material used"
"18.13","Pre-press and pre-media services","18.1",NA,NA,"This class excludes: - graphic designing of visual content for the communication of information not intended to be printed, see 74.1"
"18.14","Binding and related services","18.1",NA,NA,NA
"18.2","Reproduction of recorded media","18",NA,NA,NA
"18.20","Reproduction of recorded media","18.2",NA,NA,"This class excludes: - reproduction of printed matter, see 18.11, 18.12 - software publishing, see 58.2 - production and distribution of motion pictures, video tapes and movies on discs or similar media, see 59.11, 59.12, 59.13 - reproduction of motion picture film for theatrical distribution, see 59.12 - production of master copies for records or audio material, see 59.20"
"19","Manufacture of coke and refined petroleum products","C",NA,"This division also includes the manufacture for own account of characteristic products (e.g. coke, butane, propane, petrol, kerosene, fuel oil) as well as processing services (e.g. custom refining).","Not included is the manufacture of such gases in other units (see 20.14), manufacture of industrial gases (see 20.11), extraction of natural gas (methane, ethane, butane or propane, see 06.20), and manufacture of gases, other than petroleum gases for the provision of gaseous fuels through a permanent supply network (e.g. coal gas, water gas, producer gas, gasworks gas) (see 35.21).  The manufacture of petrochemicals from refined petroleum and the manufacture of liquid biofuels are classified in division 20."
"19.1","Manufacture of coke oven products","19",NA,NA,NA
"19.10","Manufacture of coke oven products","19.1",NA,NA,"This class excludes: - manufacture of coal fuel briquettes, see 19.20"
"19.2","Manufacture of refined petroleum products and fossil fuel products","19",NA,NA,NA
"19.20","Manufacture of refined petroleum products and fossil fuel products","19.2",NA,"This class also includes: - manufacture of peat briquettes - manufacture of hard-coal and lignite fuel briquettes","This class excludes: - manufacture of solid fuels from biomass, see 16.26 - manufacture of liquid biofuels, see 20.51"
"20","Manufacture of chemicals and chemical products","C",NA,"This division also includes: - manufacture of liquid biofuels",NA
"20.1","Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms","20",NA,NA,NA
"20.11","Manufacture of industrial gases","20.1",NA,"This class includes also: - production of hydrogen, not for energy supply through a network","This class excludes: - extraction of methane, ethane, butane or propane, see 06.20 - liquefaction and regasification of natural gas for purpose of transport, done at the mine site, see 09.10 - manufacture of fuel gases, e.g. ethane, butane or propane in a petroleum refinery, see 19.20 - manufacture of refrigerant gases of halogenated hydrocarbons, see 20.14 - manufacture of gaseous fuels from coal, waste etc., see 35.21 - manufacture of hydrogen for the provision as a gaseous fuel through a permanent supply network, see 35.21"
"20.12","Manufacture of dyes and pigments","20.1",NA,"This class also includes: - manufacture of products of a kind used as fluorescent brightening agents or as luminophores","This class excludes: - manufacture of prepared dyes and pigments, see 20.30"
"20.13","Manufacture of other inorganic basic chemicals","20.1",NA,"This class also includes: - enrichment of uranium and thorium ores - manufacture of lithium hydroxide - manufacture of decolourising agents","This class excludes: - manufacture of industrial gases, see 20.11 - manufacture of nitrogenous fertilisers and nitrogen compounds, see 20.15 - manufacture of ammonia, see 20.15 - manufacture of ammonium chloride, see 20.15 - manufacture of nitrites and nitrates of potassium, see 20.15 - manufacture of ammonium carbonates, see 20.15 - manufacture of aromatic distilled water, see 20.59 - manufacture of basic metals, see division 24"
"20.14","Manufacture of other organic basic chemicals","20.1",NA,NA,"This class excludes: - extraction of natural gas, consisting predominately of methane, see 06.20 - manufacture of plastics in primary forms, see 20.16 - manufacture of synthetic rubber in primary forms, see 20.17 - manufacture of crude glycerol, see 20.41 - manufacture of liquid biofuels, e.g. bioethanol fuel, see 20.51 - manufacture of natural essential oils, see 20.59 - manufacture of salicylic and O-acetylsalicylic acids, see 21.10 - manufacture of ethanol from biomass, see 20.51 - production of methane for the provision as a gaseous fuel through a permanent supply network, see 35.21"
"20.15","Manufacture of fertilisers and nitrogen compounds","20.1",NA,"This class also includes: - manufacture of potting soil with peat as main constituent - manufacture of potting soil mixtures of natural soil, sand, clays and minerals, with nitrogen, phosphorus or potassium as an essential constituent - manufacture of other fertilisers by the mixing or chemical treatment of animal or vegetable products","This class excludes: - mining of guano, see 08.91 - manufacture of agrochemical products, e.g. pesticides, see 20.20 - manufacture of liming agents, see 20.59 - production of waste compost, see 38.21"
"20.16","Manufacture of plastics in primary forms","20.1",NA,"This class also includes: - manufacture of cellulose and its chemical derivatives - manufacture of plastic powders, granules or flakes by compounding or transforming plastic resins from recovered plastic waste - manufacture of recycled plastic in flakes or plastic granulates based on pre-treated plastic waste following material recovery operations","This class excludes: - manufacture of artificial and synthetic fibres, filaments and yarn, see 20.60 - processing of shredding, cleaning, grinding of plastic waste, see 38.21"
"20.17","Manufacture of synthetic rubber in primary forms","20.1",NA,NA,"This class excludes: - sorting, shredding, cleaning, grinding and pelletising of rubber waste, see 38.21"
"20.2","Manufacture of pesticides, disinfectants and other agrochemical products","20",NA,NA,NA
"20.20","Manufacture of pesticides, disinfectants and other agrochemical products","20.2",NA,NA,"This class excludes: - manufacture of fertilisers and nitrogen compounds, see 20.15"
"20.3","Manufacture of paints, varnishes and similar coatings, printing ink and mastics","20",NA,NA,NA
"20.30","Manufacture of paints, varnishes and similar coatings, printing ink and mastics","20.3",NA,NA,"This class excludes: - manufacture of dyes, tuffs and pigments, see 20.12 - manufacture of writing and drawing ink, see 20.59"
"20.4","Manufacture of washing, cleaning and polishing preparations","20",NA,NA,NA
"20.41","Manufacture of soap and detergents, cleaning and polishing preparations","20.4",NA,NA,"This class excludes: - manufacture of separate, chemically defined compounds, see 20.13, 20.14 - manufacture of glycerol, synthesised from petroleum products, see 20.14 - manufacture of cosmetic soap, see 20.42"
"20.42","Manufacture of perfumes and toilet preparations","20.4",NA,NA,"This class excludes: - extraction and refining of natural essential oils, see 20.59"
"20.5","Manufacture of other chemical products","20",NA,NA,NA
"20.51","Manufacture of liquid biofuels","20.5",NA,NA,"This class excludes: - manufacture of solid fuels from vegetable biomass, see 16.26 - manufacture of ethyl alcohol other than for bio-ethanol biofuels, see 20.14 - manufacture of explosives, see 20.59"
"20.59","Manufacture of other chemical products n.e.c.","20.5",NA,"This class also includes: - manufacture of writing and drawing ink - manufacture of matches","This class excludes: - manufacture of synthetic aromatic products, see 20.14 - manufacture of printing ink, see 20.30 - manufacture of perfume and toilet preparations, see 20.42 - manufacture of liquid biofuels, see 20.51"
"20.6","Manufacture of man-made fibres","20",NA,NA,NA
"20.60","Manufacture of man-made fibres","20.6",NA,NA,"This class excludes: - spinning of synthetic or artificial fibres, see 13.10 - manufacture of yarns made of man-made staple, see 13.10 - manufacture of carbon fibres, see 23.99"
"21","Manufacture of basic pharmaceutical products and pharmaceutical preparations","C",NA,"This division also includes the manufacture of medicinal chemical and botanical products.",NA
"21.1","Manufacture of basic pharmaceutical products","21",NA,NA,NA
"21.10","Manufacture of basic pharmaceutical products","21.1",NA,"This class also includes: - manufacture of chemically pure sugars - manufacture of probiotics - processing of glands and manufacture of extracts of glands etc.","This class excludes: - manufacture of probiotics, see 10.89 - manufacture of advance cell and gene therapy pharmaceutical preparations, see 21.20"
"21.2","Manufacture of pharmaceutical preparations","21",NA,NA,NA
"21.20","Manufacture of pharmaceutical preparations","21.2",NA,"This class also includes: - manufacture of medical impregnated wadding, gauze, bandages, dressings etc. - preparation of botanical products (grinding, grading, milling) for pharmaceutical use - manufacture of viral vector-based medicines or vaccines - manufacture of pharmaceutical preparations for veterinary medicine","This class excludes: - manufacture of herb infusions (mint, vervain, chamomile etc.), see 10.83 - manufacture of probiotics, see 21.10 - manufacture of dental fillings and dental cement, see 32.50 - manufacture of bone reconstruction cements, see 32.50 - manufacture of surgical drapes, see 32.50 - wholesale of pharmaceuticals, see 46.46 - retail sale of pharmaceuticals, see 47.73 - research and development for pharmaceuticals and other biotech products, see 72.10 - packaging of pharmaceuticals, see 82.92"
"22","Manufacture of rubber and plastic products","C",NA,"This division also includes the manufacture of products of composite materials in which plastic is the predominant material.",NA
"22.1","Manufacture of rubber products","22",NA,NA,NA
"22.11","Manufacture, retreading and rebuilding of rubber tyres and manufacture of tubes","22.1",NA,NA,"This class excludes: - manufacture of tube repair materials, see 22.12 - tyre and tube repair, fitting or replacement, see 95.3"
"22.12","Manufacture of other rubber products","22.1",NA,"This class also includes: - manufacture of rubber repair materials - manufacture of textile fabric impregnated, coated, covered or laminated with rubber - manufacture of rubber waterbed mattresses - manufacture of rubber bathing caps and aprons - manufacture of rubber wet suits and diving suits - manufacture of rubber sex articles - manufacture of apparel made of latex","This class excludes: - manufacture of tyre cord fabrics, see 13.96 - manufacture of apparel of elastic fabrics, see 14.22, 14.29 - rubber sole and other rubber parts of footwear, see 15.20 - manufacture of glues and adhesives based on rubber, see 20.59 - manufacture of camelback strips, see 22.11 - manufacture of inflatable rafts and boats, see 30.11, 30.12, 30.13 - manufacture of mattresses of uncovered cellular rubber, see 31.00 - manufacture of rubber sports requisites, except apparel, e.g. swimming and paddling pools, see 32.30 - manufacture of rubber games and toys (including children's wading pools, inflatable children rubber boats, inflatable rubber animals, balls, etc., see 32.40 - reclaiming of rubber, see 38.21"
"22.2","Manufacture of plastic products","22",NA,NA,"This group excludes: - production of plastic parts or accessories, which are suitable for use solely or principally for motor vehicles, see 29.3"
"22.21","Manufacture of plastic plates, sheets, tubes and profiles","22.2",NA,NA,"This class excludes: - manufacture of plastics in primary forms, see 20.16 - manufacture of articles of synthetic or natural rubber, see 22.1 - embedding of metal pipes with polyurethane foam and encasing with a plastic pipe, e.g. for steam and hot water supply services, see 22.25"
"22.22","Manufacture of plastic packing goods","22.2",NA,NA,"This class excludes: - manufacture of luggage and handbags of plastic, see 15.12"
"22.23","Manufacture of doors and windows of plastic","22.2",NA,NA,NA
"22.24","Manufacture of builders’ ware of plastic","22.2",NA,"This class also includes: - manufacture of artificial stone sanitary ware made out of a mixture of plastics and minerals, with the minerals serving as a filler","This class excludes: - manufacture of rubber floors, see 22.12 - manufacture of doors and windows of plastic, see 22.23"
"22.25","Processing and finishing of plastic products","22.2",NA,"This class also includes: - cladding of metal pipes with plastics - welding of plastic tanks and pipes","This class excludes: - plastic coating of metal surfaces, see 25.51"
"22.26","Manufacture of other plastic products","22.2",NA,"This class also includes: - manufacture of plastic equipment for cleaning","This class excludes: - manufacture of plastic luggage, see 15.12 - manufacture of plastic footwear, see 15.20 - manufacture of plastic furniture, see 31.00 - manufacture of mattresses of uncovered cellular plastic, see 31.00 - manufacture of plastic sports requisites, see 32.30 - manufacture of plastic games and toys, see 32.40 - manufacture of plastic medical and dental appliances, see 32.50 - manufacture of plastic ophthalmic goods, see 32.50 - manufacture of plastics safety headgear and other personal safety equipment of plastics, see 32.99"
"23","Manufacture of other non-metallic mineral products","C",NA,"The manufacture of shaped and finished stone and other mineral products is also included in this division.  This division also includes the manufacture of products of composite materials in which glass and non-metallic minerals, e.g. sand, gravel, stone or clay, are the predominant material.",NA
"23.1","Manufacture of glass and glass products","23",NA,NA,NA
"23.11","Manufacture of flat glass","23.1",NA,"This class also includes: - shaping and processing done as part of the manufacturing process","This class excludes: - shaping and processing of flat glass sheets, e.g. bending, engraving, laminating, tempering, see 23.12"
"23.12","Shaping and processing of flat glass","23.1",NA,NA,"This class excludes: - printing onto glass, see 18.12 - manufacture of vehicle mirrors, see 29.32"
"23.13","Manufacture of hollow glass","23.1",NA,"This class also includes: - manufacture of glass inners for vacuum vessels - cutting or otherwise decorating drinking glasses","This class excludes: - printing onto glass, see 18.12 - manufacture of glass toys, see 32.40"
"23.14","Manufacture of glass fibres","23.1",NA,NA,"This class excludes: - manufacture of woven fabrics of glass yarn, see 13.96 - manufacture of slag-wool, rock-wool and similar mineral wools, see 23.99 - manufacture of fibre optic cable for data transmission or live transmission of images, see 27.31"
"23.15","Manufacture and processing of other glass, including technical glassware","23.1",NA,"This class also includes: - manufacture of glass doors, walls, etc. - finishing of other glass, including technical glass, e.g. cutting or mechanically polishing glassware","This class excludes: - manufacture of optical elements optically worked, see 26.70 - manufacture of syringes and other medical laboratory equipment, see 32.50"
"23.2","Manufacture of refractory products","23",NA,NA,NA
"23.20","Manufacture of refractory products","23.2",NA,"This class also includes: - manufacture of refractory articles containing magnesium oxide, calcium magnesium oxide or chromite",NA
"23.3","Manufacture of clay building materials","23",NA,NA,NA
"23.31","Manufacture of ceramic tiles and flags","23.3",NA,NA,"This class excludes: - manufacture of refractory ceramic products, see 23.20 - manufacture of ceramic bricks and roofing tiles, see 23.32 - manufacture of artificial stone articles for use in construction, see 23.61"
"23.32","Manufacture of bricks, tiles and construction products, in baked clay","23.3",NA,NA,"This class excludes: - manufacture of refractory ceramic products, see 23.20 - manufacture of non-structural non-refractory ceramic products, see 23.4"
"23.4","Manufacture of other porcelain and ceramic products","23",NA,NA,NA
"23.41","Manufacture of ceramic household and ornamental articles","23.4",NA,NA,"This class excludes: - manufacture of imitation jewellery, see 32.13 - manufacture of ceramic toys, see 32.40"
"23.42","Manufacture of ceramic sanitary fixtures","23.4",NA,NA,"This class excludes: - manufacture of refractory ceramic goods, see 23.20 - manufacture of ceramic building materials, see 23.3"
"23.43","Manufacture of ceramic insulators and insulating fittings","23.4",NA,NA,"This class excludes: - manufacture of refractory ceramic goods, see 23.20"
"23.44","Manufacture of other technical ceramic products","23.4",NA,NA,"This class excludes: - manufacture of refractory ceramic goods, see 23.20 - manufacture of ceramic building materials, see 23.3 - manufacture of artificial stone (e.g. cultured marble), see 23.66"
"23.45","Manufacture of other ceramic products","23.4",NA,NA,"This class excludes: - manufacture of ceramic sanitary fixtures, see 23.42 - manufacture of artificial teeth, see 32.50"
"23.5","Manufacture of cement, lime and plaster","23",NA,NA,NA
"23.51","Manufacture of cement","23.5",NA,NA,"This class excludes: - manufacture of refractory mortars, concrete etc., see 23.20 - manufacture of ready-mixed and dry-mix concrete and mortars, see 23.63, 23.64 - manufacture of articles of cement, see 23.65, 23.66 - manufacture of cements used in dentistry, see 32.50"
"23.52","Manufacture of lime and plaster","23.5",NA,"This class also includes: - manufacture of calcined or sintered dolomite","This class excludes: - manufacture of pure calcium oxide and calcium hydroxide, see 20.12 - manufacture of articles of plaster, see 23.62, 23.66"
"23.6","Manufacture of articles of concrete, cement and plaster","23",NA,NA,NA
"23.61","Manufacture of concrete products for construction purposes","23.6",NA,"This class also includes: - manufacture of calcium silicate masonry units - manufacture of autoclaved aerated concrete masonry units",NA
"23.62","Manufacture of plaster products for construction purposes","23.6",NA,NA,NA
"23.63","Manufacture of ready-mixed concrete","23.6",NA,NA,"This class excludes: - manufacture of refractory cements, see 23.20"
"23.64","Manufacture of mortars","23.6",NA,NA,"This class excludes: - manufacture of refractory mortars, see 23.20 - manufacture of ready-mix and concrete ready to pour, see 23.63"
"23.65","Manufacture of fibre cement","23.6",NA,NA,"This class excludes: - manufacture of insulating fibreboards of wood or other ligneous fibres, whether or not bonded with resins or other organic substances, see 16.21"
"23.66","Manufacture of other articles of concrete, cement and plaster","23.6",NA,"This class also includes: - manufacture of ornamented boards or panels of plaster or of compositions based on plaster - other articles of calcium silicate - other articles of autoclaved aerated concrete",NA
"23.7","Cutting, shaping and finishing of stone","23",NA,NA,NA
"23.70","Cutting, shaping and finishing of stone","23.7",NA,NA,"This class excludes: - activities carried out by operators of quarries, e.g. production of rough cut stone, see 08.11 - production of millstones, abrasive stones and similar products, see 23.9"
"23.9","Manufacture of abrasive products and non-metallic mineral products n.e.c.","23",NA,NA,NA
"23.91","Manufacture of abrasive products","23.9",NA,"This class also includes: - manufacture of natural or artificial abrasive powder or grain, on a base of textile material, of paper, of paperboard or of other materials, whether or not cut to shape or sewn or otherwise made",NA
"23.99","Manufacture of other non-metallic mineral products n.e.c.","23.9",NA,"This class also includes: - calcination of kaolin","This class excludes: - manufacture of glass wool and non-woven glass wool products, see 23.14 - manufacture of graphite electrodes, see 27.90 - manufacture of carbon or graphite gaskets, see 28.29"
"24","Manufacture of basic metals","C",NA,"This division also includes the manufacture of metal alloys and super-alloys by introducing other chemical elements to pure metals. The output of smelting and refining, usually in ingot form, is used in rolling, drawing and extruding operations to make products, e.g. plate, sheet, strip, bars, rods, wire or tubes, pipes and hollow profiles, in molten form to make castings, other basic metal products.",NA
"24.1","Manufacture of basic iron and steel and of ferro-alloys","24",NA,NA,NA
"24.10","Manufacture of basic iron and steel and of ferro-alloys","24.1",NA,"This class also includes: - manufacture of coated or uncoated flat rolled steel products in coils or in straight lengths of a width more than 600 mm by cold re-rolling of hot-rolled flat products or of steel rods","This class excludes: - cold drawing of bars, see 24.31"
"24.2","Manufacture of tubes, pipes, hollow profiles and related fittings, of steel","24",NA,NA,NA
"24.20","Manufacture of tubes, pipes, hollow profiles and related fittings, of steel","24.2",NA,NA,"This class excludes - manufacture of seamless tubes and pipes of steel by centrifugally casting, see 24.52"
"24.3","Manufacture of other products of first processing of steel","24",NA,NA,NA
"24.31","Cold drawing of bars","24.3",NA,NA,"This class excludes: - cold drawing of wire, see 24.34"
"24.32","Cold rolling of narrow strip","24.3",NA,NA,"This class excludes: - manufacture of coated or uncoated flat rolled steel products in coils or in straight lengths of a width more than 600 mm by cold re-rolling of hot-rolled flat products or of steel rods, see 24.10"
"24.33","Cold forming or folding","24.3",NA,NA,NA
"24.34","Cold drawing of wire","24.3",NA,NA,"This class excludes: - drawing of bars and solid sections of steel, see 24.31 - manufacture of derived wire products, see 25.93"
"24.4","Manufacture of basic precious and other non-ferrous metals","24",NA,NA,NA
"24.41","Precious metals production","24.4",NA,"This class also includes: - manufacture of wire of these metals by drawing - manufacture of precious metal plates, sheets, strips and foil laminates - silver recovery from waste and scrap by electrolytic refining - melting and casting of precious metal into ingots, blocks or similar forms","This class excludes: - casting of copper, zinc and other non-ferrous metals, see 24.54 - manufacture of precious metal jewellery, see 32.12"
"24.42","Aluminium production","24.4",NA,"This class also includes: - production of aluminium oxide (alumina)","This class excludes: - casting of aluminium and other light metals, see 24.53 - shredding of aluminium waste and scrap, see 38.21"
"24.43","Lead, zinc and tin production","24.4",NA,"This class also includes: - manufacture of zinc powder by atomisation of molten zinc","This class excludes: - casting of lead, zinc or tin, see 24.54 - shredding of lead, zinc or tin waste and scrap, see 38.21"
"24.44","Copper production","24.4",NA,"This class also includes: - manufacture of bars, rods, profiles, plates, sheets, strip, wire, tubes and pipes of brass","This class excludes: - casting of copper, see 24.54 - shredding of copper waste and scrap, see 38.21"
"24.45","Other non-ferrous metal production","24.4",NA,NA,"This class excludes: - casting of non-ferrous metals, see 24.53, 24.54 - shredding of non-ferrous metal waste and scrap, see 38.21"
"24.46","Processing of nuclear fuel","24.4",NA,NA,"This class excludes: - enrichment of uranium and thorium ores, see 20.13"
"24.5","Casting of metals","24",NA,NA,"This group excludes: - manufacture of products obtained by production processes other than from castings, e.g. as forged, pressed, drawn and stamped parts, rolled rings or powder metallurgy products, see division 25 - manufacture of finished products by further processing of castings, e.g.:   • boilers and radiators, see 25.21   • cast household items, anchors, ships’ propellers and bells, see 25.99"
"24.51","Casting of iron","24.5",NA,NA,NA
"24.52","Casting of steel","24.5",NA,NA,NA
"24.53","Casting of light metals","24.5",NA,"- This class also includes: - casting of dental implements etc. of light metals","This class excludes: - casting of metals not considered light metals, see 24.51, 24.52, 24.54"
"24.54","Casting of other non-ferrous metals","24.5",NA,"This class also includes: - casting of dental implements etc. of other non-ferrous metals",NA
"25","Manufacture of fabricated metal products, except machinery and equipment","C",NA,"This division also includes the manufacture of products of composite materials in which metals are the predominant material.  The manufacture of weapons and ammunition is also included in this division.","This division excludes: - specialised repair and maintenance activities of fabricated metal products, machinery and equipment, see 33.1 - specialised installation of manufactured goods produced in this division in buildings, e.g. central heating boilers, see 43.22"
"25.1","Manufacture of structural metal products","25",NA,NA,NA
"25.11","Manufacture of metal structures and parts of structures","25.1",NA,"This class also includes: - manufacture of supporting structures of metal, e.g. for lights or loudspeakers","This class excludes: - manufacture of parts for marine or power boilers, see 25.21 - manufacture of assembled railway track fixtures, see 25.99 - manufacture of coachwork, see 29.20 - manufacture of sections of ships, see 30.11, 30.13"
"25.12","Manufacture of doors and windows of metal","25.1",NA,"This class also includes: - manufacture of temporary spatial extensions made of metal",NA
"25.2","Manufacture of tanks, reservoirs and containers of metal","25",NA,NA,NA
"25.21","Manufacture of central heating radiators, steam generators and boilers","25.2",NA,NA,"This class excludes: - manufacture of electrical ovens and water heaters, see 27.51 - manufacture of boiler-turbine sets, see 28.11 - manufacture of household heating equipment, see 28.21 - manufacture of isotope separators, see 28.99"
"25.22","Manufacture of other tanks, reservoirs and containers of metal","25.2",NA,NA,"This class excludes: - manufacture of metal casks, drums, cans, pails, boxes etc. of a kind normally used for carrying and packing of goods, of a capacity not exceeding 300 litres, see 25.91, 25.92 - manufacture of transport containers, see 29.20 - manufacture of tanks (armoured military vehicles), see 30.40"
"25.3","Manufacture of weapons and ammunition","25",NA,NA,NA
"25.30","Manufacture of weapons and ammunition","25.3",NA,"This class also includes: - manufacture of hunting, sporting or protective firearms and ammunition","This class excludes: - manufacture of percussion caps, detonators or signalling flares, see 20.59 - manufacture of cutlasses, swords, bayonets etc., see 25.61 - manufacture of optical gun sighting equipment, see 26.70 - manufacture of armoured vehicles for the transport of banknotes or valuables, see 29.10 - building of military ships and vessels, see 30.13 - manufacture of military air and spacecraft, see 30.32 - manufacture of tanks and other armoured and motorised fighting vehicles, see 30.40"
"25.4","Forging and shaping metal and powder metallurgy","25",NA,NA,NA
"25.40","Forging and shaping metal and powder metallurgy","25.4",NA,"This class also includes: - subsequent trimming or de-scaling of the metal, without any further processing","This class excludes: - production of metal powder, see 24.1, 24.4"
"25.5","Treatment and coating of metals; machining","25",NA,NA,NA
"25.51","Coating of metals","25.5",NA,NA,"This class excludes: - activities of farriers, see 01.62 - printing onto metals, see 18.12 - metal coating of plastics, see 22.25 - cladding of base metals with a covering of silver, gold or platinum, see 24.41 - heat treatment of metals, see 25.52 - hardening of metals, see 25.52 - painting of metals on buildings and civil engineering structures, see 43.34 - 'while-you-wait' engraving services, see 95.29"
"25.52","Heat treatment of metals","25.5",NA,NA,NA
"25.53","Machining of metals","25.5",NA,NA,"This class excludes: - activities of farriers, see 01.62"
"25.6","Manufacture of cutlery, tools and general hardware","25",NA,NA,NA
"25.61","Manufacture of cutlery","25.6",NA,NA,"This class excludes: - manufacture of knives and cutting blades for industrial machines, see 25.63 - manufacture of hollowware (pots, kettles etc.), dinnerware (bowls, platters etc.) or flatware (plates, saucers etc.), see 25.99 - manufacture of cutlery of precious metal, see 32.12"
"25.62","Manufacture of locks and hinges","25.6",NA,NA,"This class excludes: - lock repair and provision of key duplication services, see 95.29"
"25.63","Manufacture of tools","25.6",NA,NA,"This class excludes: - manufacture of power-driven hand tools, see 28.24 - manufacture of ingot moulds, see 28.91"
"25.9","Manufacture of other fabricated metal products","25",NA,NA,NA
"25.91","Manufacture of steel drums and similar containers","25.9",NA,NA,"This class excludes: - manufacture of containers of metal, for compressed or liquefied gas, of a capacity exceeding 300 litres, see 25.22"
