"nace2","NAME","Parent","Include","Include_Also","Exclude"
"10.52","Fabrication de glaces et sorbets","10.5","Cette classe comprend: - la production de crème glacée et d’autres glaces de consommation telles que les sorbets",NA,"Cette classe ne comprend pas: - les activités des salons de consommation de crème glacée, voir 56.10"
"10.6","Travail des grains; fabrication de produits amylacés","10","Ce groupe comprend la mouture de farines ou de semoules à partir de céréales ou de légumes, la mouture, le nettoyage et le polissage du riz, ainsi que la fabrication de mélanges de farines ou de pâtes préparés à partir de ces produits.","Ce groupe comprend également la mouture du maïs et des légumes par voie humide et la fabrication d’amidon et de produits amylacés.",NA
"10.61","Travail des grains","10.6","Cette classe comprend: - la mouture des grains: production de farines, de gruaux, de semoules ou d’agglomérés sous forme de pellets, de blé, de seigle, d’avoine, de maïs ou d’autres grains de céréales - la préparation du riz: la production de riz décortiqué, blanchi, poli, glacé, étuvé ou converti, la production de farine de riz - la préparation des légumes: la production de farines ou de semoules de légumes à cosse secs, de racines ou de tubercules, ou de fruits à coque comestibles - la fabrication d’aliments pour le petit-déjeuner à base de céréales - la fabrication de mélanges de farines et de farines mélangées préparées pour la fabrication de pains, de gâteaux, de biscuits ou de crêpes",NA,"Cette classe ne comprend pas: - la fabrication de farines et de fécules de pommes de terre, voir 10.31 - la mouture du maïs par voie humide, voir 10.62"
"10.62","Fabrication de produits amylacés","10.6","Cette classe comprend: - la fabrication de produits amylacés à partir de riz, de pommes de terre, de maïs, etc. - la mouture du maïs par voie humide - la fabrication de glucose, de sirop de glucose, de maltose, d’inuline, etc. - la fabrication de gluten - la fabrication de tapioca et de succédanés du tapioca à partir d’amidon - la fabrication d’huile de maïs",NA,"Cette classe ne comprend pas: - la fabrication de lactose, voir 10.51 - la production de sucre de canne ou de betteraves, voir 10.81"
"10.7","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","10","Ce groupe comprend la production de produits de boulangerie, de pâtes alimentaires et d’autres produits similaires.",NA,NA
"10.71","Fabrication de pain et de pâtisserie fraîche","10.7","Cette classe comprend: - la fabrication de produits de boulangerie:   • pains et petits pains   • pâtisserie, gâteaux, tourtes, tartes, crêpes, gaufres, etc.",NA,"Cette classe ne comprend pas: - la fabrication de produits de boulangerie secs, voir 10.72 - la fabrication de pâtes alimentaires, voir 10.73 - le réchauffage de produits de boulangerie pour consommation immédiate, voir division 56"
"10.72","Fabrication de biscuits, biscottes et pâtisseries de conservation","10.7","Cette classe comprend: - la fabrication de biscottes, de biscuits et autres produits de boulangerie secs - la fabrication de pâtisseries et de gâteaux de conservation - la fabrication de produits apéritifs et d’autres produits similaires (petits biscuits, bretzels, etc.), sucrés ou salés",NA,"Cette classe ne comprend pas: - la production de produits apéritifs à base de pommes de terre, voir 10.31"
"10.73","Fabrication de pâtes alimentaires","10.7","Cette classe comprend: - la fabrication de pâtes alimentaires, même cuites ou farcies, telles que les macaronis et les nouilles - la fabrication de couscous - la fabrication de produits en conserve ou surgelés à base de pâtes",NA,"Cette classe ne comprend pas: - la production de plats préparés à base couscous, voir 10.85 - la préparation de potages à base de pâtes, voir 10.89"
"10.8","Fabrication d'autres produits alimentaires","10","Ce groupe comprend la production de sucre et de confiseries, de plats préparés, de café, thé, cacao et épices, ainsi que d’aliments préparés et de spécialités périssables.",NA,NA
"10.81","Fabrication de sucre","10.8","Cette classe comprend: - la fabrication ou le raffinage du sucre (saccharose) et des succédanés du sucre obtenus à partir de jus de canne, de betterave, d’érable et de palme - la fabrication de sirops de sucre - la fabrication de mélasse - la production de sirop et de sucre d’érable",NA,"Cette classe ne comprend pas: - la fabrication de glucose, de sirop de glucose, de maltose, voir 10.62"
"10.82","Fabrication de cacao, chocolat et de produits de confiserie","10.8","Cette classe comprend: - la fabrication de cacao, de beurre de cacao, de graisse de cacao et d’huile de cacao - la fabrication du chocolat et de confiseries au chocolat - la fabrication de confiseries: caramels, cachous, nougats, fondants, chocolat blanc - la fabrication de gommes à mâcher (chewing-gums) - la conservation dans le sucre de fruits (y compris à coque), d’écorces de fruits et d’autres parties de plantes - la fabrication de dragées et pastilles",NA,"Cette classe ne comprend pas: - la production de saccharose, voir 10.81"
"10.83","Transformation du thé et du café","10.8","Cette classe comprend: - la décaféination et la torréfaction du café - la fabrication de produits à base de café:   • café moulu   • café soluble   • extraits et concentrés de café - la fabrication de succédanés du café - le mélange du thé et du maté - la fabrication d’extraits et de préparations à base de thé ou de maté - le conditionnement du thé, y compris en sachets","Cette classe comprend également: - la fabrication de tisanes à base de plantes (menthe, verveine, camomille, etc.)","Cette classe ne comprend pas: - la production d’inuline, voir 10.62 - la production de spiritueux, de bières, de vins et de boissons rafraîchissantes, voir division 11 - la préparation de produits botaniques à usage pharmaceutique, voir 21.20"
"10.84","Fabrication de condiments et assaisonnements","10.8","Cette classe comprend: - la fabrication d’épices, de sauces et de condiments:   • mayonnaise   • farine de moutarde   • moutarde préparée, etc. - la fabrication du vinaigre","Cette classe comprend également: - la transformation du sel pour le rendre propre à la consommation humaine, par exemple: en sel iodé","Cette classe ne comprend pas: - la culture des épices, voir 01.28"
"10.85","Fabrication de plats préparés","10.8","Cette classe comprend la production de repas et de plats préparés (c’est-à-dire préparés, assaisonnés et cuits). Ces plats sont élaborés dans un but de conservation, par congélation ou mise en conserve, et sont habituellement emballés et étiquetés pour la revente. Cette classe ne comprend donc pas la préparation de plats pour consommation immédiate, comme dans les restaurants. Ces plats sont élaborés à partir d’au moins deux produits distincts (à l’exception de l’assaisonnement, etc.).  Cette classe comprend: - la fabrication de plats préparés à base de viande ou de volaille - la fabrication de plats à base de poisson, y compris les plats de poissons et frites - la production de plats à base de légumes - la fabrication de pizzas surgelées ou conservées d’une autre manière","Cette classe comprend également: - la fabrication de plats locaux et nationaux","Cette classe ne comprend pas: - la production d’aliments frais ou composés de moins de deux ingrédients, voir la classe correspondante dans la division 10 - la préparation d’aliments préparés périssables, voir 10.89 - le commerce de détail de plats et repas préparés dans des magasins, voir 47.11 et 47.29 - le commerce de gros de plats et de repas préparés, voir 46.38 - les activités des entreprises fournissant des repas, voir 56.29"
"10.86","Fabrication d'aliments homogénéisés et diététiques","10.8","Cette classe comprend: - la fabrication de denrées alimentaires destinées à une alimentation particulière:   • préparations pour nourrissons   • laits de suite et autres aliments du deuxième âge   • aliments pour bébés   • denrées alimentaires à valeur énergétique faible ou réduite destinées à un contrôle du poids   • aliments diététiques destinés à des fins médicales spéciales   • aliments pauvres en sodium, y compris les sels diététiques hyposodiques ou asodiques   • aliments sans gluten   • aliments adaptés à une dépense musculaire intense, surtout pour les sportifs   • aliments destinés à des personnes affectées d’un métabolisme glucidique perturbé (diabétiques)",NA,NA
"10.89","Fabrication d'autres produits alimentaires n.c.a.","10.8","Cette classe comprend: - la fabrication de potages ou de bouillons - la fabrication de succédanés du miel et de sucres et mélasses caramélisés - la préparation d’aliments préparés périssables, tels que:   • sandwiches   • pizzas fraîches (non cuites) - la fabrication de compléments alimentaires et d’autres produits alimentaires n.c.a.","Cette classe comprend également: - la fabrication de levures - la fabrication d’extraits et de jus de viandes, de poissons, de crustacés et de mollusques - la fabrication de succédanés du lait ou du fromage - la production d’ovoproduits et d’ovalbumine - la production de concentrés artificiels","Cette classe ne comprend pas: - la préparation d’aliments préparés périssables à base de fruits ou de légumes, voir 10.39 - la fabrication de pizzas surgelées, voir 10.85 - la production de spiritueux, de bières, de vins et de boissons rafraîchissantes, voir division 11"
"10.9","Fabrication d'aliments pour animaux","10",NA,NA,NA
"10.91","Fabrication d'aliments pour animaux de ferme","10.9","Cette classe comprend: - la fabrication de produits pour l’alimentation des animaux de ferme, y compris les aliments concentrés pour animaux et les aliments de complément - la préparation de produits non mélangés pour l’alimentation des animaux de ferme","Cette classe comprend également: - le traitement de déchets d’abattoir pour produire des aliments pour animaux","Cette classe ne comprend pas: - la production de farines de poissons destinées à l’alimentation des animaux, voir 10.20 - la production de tourteaux oléagineux, voir 10.41 - les activités produisant des sous-produits pouvant être utilisés comme aliments pour animaux sans subir de traitement particulier, comme les oléagineux (voir 10.41), les résidus de la minoterie (voir 10.61)"
"10.92","Fabrication d'aliments pour animaux de compagnie","10.9","Cette classe comprend: - la fabrication d’aliments préparés pour animaux de compagnie, y compris les chiens, les chats, les oiseaux, les poissons, etc.","Cette classe comprend également: - le traitement de déchets d’abattoir pour produire des aliments pour animaux","Cette classe ne comprend pas: - la production de farines de poissons destinées à l’alimentation des animaux, voir 10.20 - la production de tourteaux oléagineux, voir 10.41 - les activités produisant des sous-produits pouvant être utilisés comme aliments pour animaux sans subir de traitement particulier, comme les oléagineux (voir 10.41), les résidus de la minoterie (voir 10.61)"
"11","Fabrication de boissons","C","Cette division comprend la fabrication de boissons, telles que les boissons non alcoolisées et les eaux minérales, la fabrication de boissons alcoolisées obtenues principalement par fermentation, de bières et de vins, ainsi que la fabrication de boissons alcoolisées distillées.",NA,"Cette division ne comprend pas: - la production de jus de fruits et de légumes, voir 10.32 - la production de boissons à base de lait, voir 10.51 - la fabrication de produits à base de café, de thé et de maté, voir 10.83"
"11.0","Fabrication de boissons","11",NA,NA,NA
"11.01","Production de boissons alcooliques distillées","11.0","Cette classe comprend: - la fabrication de boissons alcoolisées distillées propres à la consommation: whisky, cognac, gin, liqueurs etc. - la fabrication de boissons mélangées avec des boissons alcoolisées distillées - le mélange de spiritueux distillés - la fabrication d’alcools neutres",NA,"Cette classe ne comprend pas: - la fabrication de boissons alcoolisées non distillées, voir 11.02-11.06 - la fabrication d’alcool éthylique de synthèse, voir 20.14 - la fabrication d’alcool éthylique de fermentation, voir 20.14 - l’embouteillage et l’étiquetage simples, voir 46.34 (dans le cadre du commerce de gros) et 82.92 (pour le compte de tiers)"
"11.02","Production de vin (de raisin)","11.0","Cette classe comprend: - la production de vins - la production de vins mousseux - la production de vins à partir de moût de raisin concentré","Cette classe comprend également: - le mélange, la purification et l’embouteillage du vin - la fabrication de vin sans alcool ou faiblement alcoolisé","Cette classe ne comprend pas: - l’embouteillage et l’étiquetage simples, voir 46.34 (dans le cadre du commerce de gros) et 82.92 (pour le compte de tiers)"
"11.03","Fabrication de cidre et de vins de fruits","11.0","Cette classe comprend: - la fabrication de boissons alcoolisées fermentées, mais non distillées: saké, cidre, poiré et autres vins de fruits","Cette classe comprend également: - la fabrication d’hydromel et de boissons mélangées contenant des vins de fruits","Cette classe ne comprend pas: - l’embouteillage et l’étiquetage simples, voir 46.34 (dans le cadre du commerce de gros) et 82.92 (pour le compte de tiers)"
"11.04","Production d'autres boissons fermentées non distillées","11.0","Cette classe comprend: - la fabrication de vermouths et de boissons similaires",NA,"Cette classe ne comprend pas: - l’embouteillage et l’étiquetage simples, voir 46.34 (dans le cadre du commerce de gros) et 82.92 (pour le compte de tiers)"
"11.05","Fabrication de bière","11.0","Cette classe comprend: - la fabrication de liqueurs de malt, telles que la bière, l’ale, le porter et le stout","Cette classe comprend également: - la fabrication de bières sans alcool ou faiblement alcoolisées",NA
"11.06","Fabrication de malt","11.0",NA,NA,NA
"11.07","Industrie des eaux minérales et autres eaux embouteillées et des boissons rafraîchissantes","11.0","Cette classe comprend la fabrication de boissons non alcoolisées (à l’exception de la bière et du vin sans alcool): - la production d’eaux minérales naturelles et d’autres eaux embouteillées - la production de boissons rafraîchissantes:   • boissons non alcoolisées édulcorées et/ou aromatisées: citronnade, orangeade, cola, boissons à base de fruits, tonics, etc.",NA,"Cette classe ne comprend pas: - la production de jus de fruits et de légumes, voir 10.32 - la production de boissons à base de lait, voir 10.51 - la fabrication de produits à base de café, de thé et de maté, voir 10.83 - la production de boissons alcoolisées, voir 11.01, 11.02, 11.03, 11.04 et 11.05 - la production de vins sans alcool, voir 11.02 - la production de bières sans alcool, voir 11.05 - la fabrication de glace, voir 35.30 - l’embouteillage et l’étiquetage simples, voir 46.34 (dans le cadre du commerce de gros) et 82.92 (pour le compte de tiers)"
"12","Fabrication de produits à base de tabac","C","Cette division comprend la transformation d’un produit agricole, le tabac, en un produit propre à la consommation finale.",NA,NA
"12.0","Fabrication de produits à base de tabac","12",NA,NA,NA
"12.00","Fabrication de produits à base de tabac","12.0","Cette classe comprend: - la fabrication de produits à base de tabac et de succédanés du tabac: cigarettes, tabac à fine coupe, cigares, tabacs à pipe, tabacs à mâcher, tabacs à priser - la fabrication de tabacs ""homogénéisés"" ou ""reconstitués""","Cette classe comprend également: - l’écôtage et le resséchage du tabac","Cette classe ne comprend pas: - la culture ou le traitement préliminaire du tabac, voir 01.15 et 01.63"
"13","Fabrication de textiles","C","Cette division comprend la préparation et la filature de fibres textiles ainsi que le tissage, l’ennoblissement de textiles et d’articles vestimentaires, la fabrication d’articles confectionnés en matières textiles à l’exception des articles vestimentaires (par exemple: linge de maison, couvertures, tapis, ficelles, etc.). La production de fibres naturelles relève de la division 01, tandis que la fabrication de fibres synthétiques est une opération chimique qui doit être rangée dans la classe 20.60. L’industrie de l’habillement relève de la division 14.",NA,NA
"13.1","Préparation de fibres textiles et filature","13",NA,NA,NA
"13.10","Préparation de fibres textiles et filature","13.1","Cette classe comprend les activités de préparation et la filature des fibres textiles. Les matières premières peuvent varier: soie, laine, fibres d’origine animale ou végétale ou fibres artificielles ou synthétiques, papier ou verre, etc.  Cette classe comprend: - les activités de préparation des fibres textiles:   • tirage et lavage de la soie   • dégraissage et carbonisage de la laine et teinture de la laine de tonte   • cardage et peignage de tout type de fibres d’origine animale, végétale ou de fibres artificielles ou synthétiques - la filature et la fabrication de filés et de fils pour le tissage ou la couture, pour la vente ou pour traitement ultérieur   • le teillage du lin   • la texturation, le retordage, l’assemblage à torsion zéro, le câblage et le foulardage de fils de filaments synthétiques ou artificiels","Cette classe comprend également: - la fabrication de fils de papier","Cette classe ne comprend pas: - les opérations préparatoires effectuées en combinaison avec l’agriculture, voir division 01 - le rouissage des végétaux donnant des fibres textiles telles que le jute, le lin ou le coir, voir 01.16 - l’égrenage du coton, voir 01.63 - la fabrication de fibres et de câbles synthétiques ou artificiels, la fabrication de fils simples (y compris les fils à haute ténacité et les fils pour tapis) de fibres synthétiques ou artificielles, voir 20.60 - la fabrication de fibres de verre, voir 23.14"
"13.2","Tissage","13",NA,NA,NA
"13.20","Tissage","13.2","Cette classe comprend le tissage de textiles. Les matières premières peuvent varier: soie, laine, fibres d’origine animale ou végétale ou fibres artificielles ou synthétiques, papier ou verre, etc.  Cette classe comprend: - la fabrication de tissus de type cotonnier, de type lainier, de type peigné ou de type soie, y compris en mélanges ou en fibres artificielles ou en fibres synthétiques (polypropylène etc.) - la fabrication d’autres tissus de lin, de ramie, de chanvre, de jute, de fibres libériennes et de fibres spéciales","Cette classe comprend également: - la fabrication de velours et de peluches tissés ou de tissus de chenille, de tissus bouclés du genre éponge, de tissus à point de gaze, etc. - la fabrication de tissus de fibres de verre - la fabrication de fils de carbone tissé ou d’aramide - la fabrication d’imitations de fourrure par tissage","Cette classe ne comprend pas: - la fabrication d’étoffes à mailles, voir 13.91 - la fabrication de revêtements de sols en matières textiles, voir 13.93 - la fabrication des non-tissés, voir 13.95 - la fabrication d’articles de rubanerie, voir 13.96 - la fabrication du feutre, voir 13.99"
"13.3","Ennoblissement textile","13",NA,NA,NA
"13.30","Ennoblissement textile","13.3","Cette classe comprend l’ennoblissement de textiles et d’articles vestimentaires, c’est-à-dire le blanchiment, la teinture, l’apprêtage et les activités similaires.  Cette classe comprend: - le blanchiment et la teinture de fibres textiles, de fils, de tissus et d’articles en textile, y compris les vêtements. - l’apprêtage, le séchage, le vaporisage, le décatissage, le stoppage, le sanforisage, le mercerisage de textiles et d’articles textiles, y compris les vêtements","Cette classe comprend également: - la décoloration de jeans - le plissage et les opérations similaires effectuées sur des textiles - l’imperméabilisation, l’enduction, le caoutchoutage ou l’imprégnation de vêtements achetés","Cette classe ne comprend pas: - la fabrication de tissus imprégnés, enduits ou recouverts de caoutchouc ou stratifiés avec cette même matière, si le caoutchouc est l’élément principalement utilisé, voir 22.19"
"13.9","Fabrication d'autres textiles","13","Ce groupe comprend la fabrication d’articles confectionnés en matière textile à l’exception des articles vestimentaires, tels que le linge de maison, les tapis et carpettes, les ficelles, les articles de rubanerie, les ouvrages de passementerie et articles analogues, etc.",NA,NA
"13.91","Fabrication d'étoffes à mailles","13.9","Cette classe comprend: - la fabrication et la transformation, au sein de la même unité, d’étoffes à mailles:   • velours, peluches et étoffes bouclées   • tissus des types utilisés pour filets, rideaux et vitrages, tricotés sur métier Rachel ou sur des métiers similaires   • autres étoffes à mailles","Cette classe comprend également: - la fabrication d’imitations de fourrure par tricotage","Cette classe ne comprend pas: - la fabrication de tissus des types utilisés pour filets, rideaux et vitrages, en dentelle, réalisés sur métier Rachel ou sur des métiers similaires, voir 13.99 - la fabrication d'autres articles à mailles, voir 14.39"
"13.92","Fabrication d'articles textiles, sauf habillement","13.9","Cette classe comprend: - la fabrication d’articles confectionnés en toutes matières textiles, y compris en étoffes à mailles:   • couvertures   • linge de lit, de table, de toilette ou de cuisine   • couvre-pieds, édredons, coussins, poufs, oreillers, sacs de couchage, etc. - la fabrication d’articles confectionnés pour l’ameublement:   • rideaux, tours de lit, stores, couvre-lits, housses pour machines ou mobilier, etc.   • bâches, tentes, articles de campement, voiles pour embarcations, stores d’extérieur, housses amovibles pour voitures, machines ou mobilier etc.   • drapeaux, banderoles, bannières, etc.   • chiffons à épousseter, lavettes et articles similaires, gilets de sauvetage, parachutes, etc.","Cette classe comprend également: - la fabrication de la partie textile des couvertures chauffantes électriques - la fabrication de tapisseries tissées à la main","Cette classe ne comprend pas: - la fabrication d’articles textiles pour usages techniques, voir 13.96"
"13.93","Fabrication de tapis et moquettes","13.9","Cette classe comprend: - la fabrication de revêtements de sols en matières textiles:   • tapis, carpettes, paillassons, carreaux","Cette classe comprend également: - la fabrication de revêtements de sols en feutres aiguilletés","Cette classe ne comprend pas: - la fabrication de nattes et de paillassons en matières à tresser, voir 16.29 - la fabrication de revêtements de sols en liège, voir 16.29 - la fabrication de revêtements de sols résistants, en vinyle ou en linoléum, voir 22.23"
"13.94","Fabrication de ficelles, cordes et filets","13.9","Cette classe comprend: - la fabrication de ficelles, de cordes et de cordages en fibres textiles, lames ou formes similaires, même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique - la fabrication de filets à mailles nouées obtenus à partir de ficelles, de cordes ou de cordages - la fabrication d’articles de corderie et de filets: filets de pêche, défenses de bateaux, coussins de déchargement, élingues de chargement, cordes ou cordages munis d’anneaux métalliques, etc.",NA,"Cette classe ne comprend pas: - la fabrication de résilles et filets à cheveux, voir 14.19 - la fabrication de câbles métalliques, voir 25.93 - la fabrication d’épuisettes pour la pêche sportive, voir 32.30"
"13.95","Fabrication de non-tissés, sauf habillement","13.9","Cette classe comprend toutes les activités de production des textiles ou des produits textiles, non citées dans les divisions 13 ou 14, ainsi qu’un grand nombre de processus et une grande variété de produits confectionnés.",NA,NA
"13.96","Fabrication d'autres textiles techniques et industriels","13.9","Cette classe comprend: - la fabrication d’articles de rubanerie, y compris les rubans sans trame, en fils ou fibres parallélisés et encollés - la fabrication d’étiquettes, d’écussons, etc. - la fabrication d’ouvrages de passementerie et d’articles ornementaux analogues: tresses, glands, pompons, etc. - la fabrication de tissus imprégnés, enduits ou recouverts de matière plastique ou stratifiés avec de la matière plastique - la fabrication de filés métalliques et de fils métallisés, même guipés, de fils et de cordes de caoutchouc recouverts de textiles, de fils textiles ou de lames recouverts, imprégnés, enduits ou gainés de caoutchouc ou de matière plastique - la fabrication de nappes tramées pour pneumatiques obtenues à partir de fils synthétiques ou artificiels à haute ténacité - la fabrication d’autres tissus traités ou enduits: bougrans et tissus raidis similaires, tissus enduits de colle ou de matières amylacées - la fabrication d’articles divers en matières textiles: mèches, manchons à incandescence et étoffes tubulaires servant à leur fabrication - la fabrication d’étoffes tubulaires, tuyaux pour pompes, courroies transporteuses ou de transmission (renforcées ou non de métal ou d’autres matériaux), gazes et toiles à bluter, étamines - la fabrication de garnitures pour automobiles - la fabrication de toiles préparées pour la peinture, de toiles à calquer ou transparentes pour le dessin",NA,"Cette classe ne comprend pas: - la fabrication de courroies transporteuses ou de transmission en tissus imprégnés, enduits ou recouverts de caoutchouc ou stratifiés avec cette même matière, si le caoutchouc est l’élément principalement utilisé, voir 22.19 - la fabrication de plaques ou de feuilles en caoutchouc alvéolaire ou en matières plastiques associés à des matières plastiques uniquement à des fins de renforcement, voir 22.19, 22.21 - la fabrication de toiles métalliques, voir 25.93"
"13.99","Fabrication d'autres textiles n.c.a.","13.9","Cette classe comprend: - la fabrication de feutre - la fabrication de tulles, de tulles-bobinots et d’autres tissus à mailles nouées, de dentelles en pièces, en bandes ou en motifs, de broderies - la fabrication de ruban adhésif pour vêtements - la fabrication de lacets de chaussures en matières textiles - la fabrication de houppes à poudrer et de gants",NA,"Cette classe ne comprend pas: - la fabrication de revêtements de sols en feutres aiguilletés, voir 13.93 - la fabrication d’ouates de matières textiles et d’articles en ces ouates: serviettes et tampons hygiéniques, etc. voir 17.22"
"14","Industrie de l'habillement","C","Cette division vise toute la confection (prêt-à-porter ou sur mesure), en toutes matières (cuir, tissu, étoffes à maille, etc.), de tous vêtements (dessus, dessous pour hommes, femmes, enfants, travail, ville, loisirs) et accessoires. Il n’est pas fait de distinction entre les vêtements pour adultes ou enfants ni entre les vêtements modernes et traditionnels.","La division 14 comprend aussi l’industrie des fourrures (pelleteries et vêtements).",NA
"14.1","Fabrication de vêtements, autres qu'en fourrure","14","Ce groupe comprend la fabrication de vêtements. Les matériaux utilisés peuvent être de tout type et peuvent être enduits, imprégnés ou recouverts de caoutchouc.",NA,NA
"14.11","Fabrication de vêtements en cuir","14.1","Cette classe comprend: - la fabrication de vêtements en cuir naturel ou en simili-cuir, y compris d’équipements du travail en cuir, tels que les tabliers de soudeur en cuir",NA,"Cette classe ne comprend pas: - la fabrication d'articles en fourrure, voir 14.20 - la fabrication de gants de sport et de coiffures de sport en cuir, voir 32.30 - la fabrication de vêtements de sécurité résistant au feu et de protection, voir 32.99"
"14.12","Fabrication de vêtements de travail","14.1",NA,NA,"Cette classe ne comprend pas: - la fabrication de chaussures, voir 15.20 - la fabrication de vêtements de sécurité résistant au feu et de protection, voir 32.99 - la réparation de vêtements, voir 95.29"
"14.13","Fabrication de vêtements de dessus","14.1","Cette classe comprend: - la fabrication d’autres vêtements de dessus pour hommes, femmes et enfants à partir de tissus, d’étoffes à mailles, de non-tissés, etc.:   • manteaux, costumes, complets, tailleurs, ensembles, vestes, vestons, pantalons, jupes, etc.","Cette classe comprend également: - la confection sur mesure - la fabrication d’éléments entrant dans la confection des produits cités","Cette classe ne comprend pas: - la fabrication de vêtements en fourrure (à l’exception des chapeaux), voir 14.20 - la fabrication de vêtements en caoutchouc ou en matières plastiques non assemblés par couture, mais simplement collés, voir 22.19 et 22.29 - la fabrication de vêtements de sécurité résistant au feu et de protection, voir 32.99 - la réparation de vêtements, voir 95.29"
"14.14","Fabrication de vêtements de dessous","14.1","Cette classe comprend: - la fabrication de vêtements de dessous et de nuit pour hommes, femmes et enfants à partir de tissus, d’étoffes à mailles, de dentelles, etc.:   • chemises, chemisiers, chemisettes, slips, caleçons, pyjamas, chemises de nuit, robes de chambre, soutiens-gorge, corsets, etc.",NA,"Cette classe ne comprend pas: - la réparation de vêtements, voir 95.29"
"14.19","Fabrication d'autres vêtements et accessoires","14.1","Cette classe comprend: - la fabrication de vêtements pour bébés, de survêtements de sport, de combinaisons et d’ensembles de ski, de maillots, de culottes et de slips de bain, etc. - la fabrication de chapeaux et de bonnets - la fabrication d’autres accessoires du vêtement: gants, ceintures, châles, cravates, foulards, résilles et filets à cheveux, etc.","Cette classe comprend également: - la fabrication de chapeaux en fourrure - la fabrication de chaussures en matières textiles, sans semelle rapportée - la fabrication d’éléments entrant dans la confection des produits cités","Cette classe ne comprend pas: - la fabrication de coiffures de sport, voir 32.30 - la fabrication de coiffures de sécurité (à l’exception des coiffures de sport), voir 32.99 - la fabrication de vêtements de sécurité résistant au feu et de protection, voir 32.99 - la réparation de vêtements, voir 95.29"
"14.2","Fabrication d'articles en fourrure","14",NA,NA,NA
"14.20","Fabrication d'articles en fourrure","14.2","Cette classe comprend: - la fabrication d’articles en fourrure:   • vêtements et accessoires du vêtement en pelleteries   • assemblages de pelleteries tels que peaux dites ""allongées"", nappes, nappettes, carrés et bandes, etc.   • divers articles en fourrure: tapis, poufs non garnis, peaux à polir pour l’industrie",NA,"Cette classe ne comprend pas: - la production de peaux et fourrures, voir 01.4 et 01.70 - la production de peaux brutes, voir 10.11 - la fabrication d’imitations de fourrure (étoffes à longs poils obtenues par tissage ou tricotage), voir 13.20 et 13.91 - la fabrication de chapeaux en fourrure, voir 14.19 - la fabrication de vêtements garnis de fourrure, voir 14.19 - la préparation et la teinture de fourrures, voir 15.11 - la fabrication de bottes ou de chaussures comprenant des parties en fourrure, voir 15.20"
"14.3","Fabrication d'articles à mailles","14",NA,NA,NA
"14.31","Fabrication d'articles chaussants à mailles","14.3","Cette classe comprend: - la fabrication d’articles chaussants, y compris les chaussettes, les bas et les collants",NA,NA
"14.39","Fabrication d'autres articles à mailles","14.3","Cette classe comprend: - la fabrication d’articles vestimentaires confectionnés en toutes matières textiles, y compris d’articles mis directement en forme au tricot ou au crochet: pull-overs, cardigans, chandails, gilets et articles similaires à mailles",NA,"Cette classe ne comprend pas: - la fabrication d’étoffes à mailles, voir 13.91 - la fabrication d’articles chaussants, voir 14.31"
"15","Industrie du cuir et de la chaussure","C","Cette division comprend la préparation et la teinture de fourrures et la transformation des peaux en cuir par le tannage ou le corroyage et la fabrication de produits en cuir destinés à la consommation finale.","Elle comprend également la fabrication d’articles similaires en d’autres matières (imitations de cuir ou cuirs synthétiques), tels que chaussures en caoutchouc, articles de voyage en matières textiles, etc. Les produits confectionnés à partir de cuirs synthétiques sont également compris, puisque leur mode de production est similaire à celui des articles en cuir (par exemple: les articles de voyage) et qu’ils sont souvent fabriqués dans la même unité.",NA
"15.1","Apprêt et tannage des cuirs; préparation et teinture des fourrures; fabrication d'articles de voyage, de maroquinerie et de sellerie","15","Ce groupe comprend la production de cuir et de fourrure et la fabrication des produits en cuir ou en fourrure.",NA,NA
"15.11","Apprêt et tannage des cuirs; préparation et teinture des fourrures","15.1","Cette classe comprend: - le tannage, la teinture et la préparation des peaux - la fabrication de cuirs et de peaux chamoisés, parcheminés, vernis ou métallisés - la fabrication de cuirs reconstitués - le drayage, le corroyage, le tannage, le blanchiment, le tondage, l’épluchage et la teinture des pelleteries et des peaux non épilées",NA,"Cette classe ne comprend pas: - la production de cuirs et de peaux provenant de fermes d’élevage, voir 01.4 - la production de cuirs et de peaux provenant d’abattoirs, voir 10.11 - la fabrication de vêtements en cuir, voir 14.11 - la fabrication d’imitations de cuir non basées sur le cuir naturel, voir 22.19 et 22.29"
