"NACE2","CPA21","Label_NACE2","Label_CPA21","Include_NACE2","Exclude_NACE2","Include_CPA21","Exclude_CPA21","Comment","URL"
"20.11","20.11","Herstellung von Industriegasen","Industriegase","Diese Klasse umfasst: - Herstellung von technischen und medizinischen Flüssig- oder Druckgasen:   • Elementargase   • Flüssig- oder Druckluft   • gasförmige Kühlmittel   • Misch-Industriegase   • Inertgase wie Kohlendioxid   • Isoliergase","Diese Klasse umfasst nicht: - Gewinnung von Methan, Ethan, Butan oder Propan (s. 06.20) - Herstellung von gasförmigen Brennstoffen wie Ethan, Butan oder Propan in Erdölraffinerien (s. 19.20) - Herstellung von gasförmigen Brennstoffen aus Kohle, Abfall usw. (s. 35.21)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2011"
"20.11","20.11.1","Herstellung von Industriegasen","Ausgewählte anorganische Industriegase: gasförmige Elemente und Sauerstoffverbindungen der Nichtmetalle (ohne Schwefeldioxid); flüssige Luft, Pressluft; Schwefeltrioxid, Diarsentrioxid (fest)","Diese Klasse umfasst: - Herstellung von technischen und medizinischen Flüssig- oder Druckgasen:   • Elementargase   • Flüssig- oder Druckluft   • gasförmige Kühlmittel   • Misch-Industriegase   • Inertgase wie Kohlendioxid   • Isoliergase","Diese Klasse umfasst nicht: - Gewinnung von Methan, Ethan, Butan oder Propan (s. 06.20) - Herstellung von gasförmigen Brennstoffen wie Ethan, Butan oder Propan in Erdölraffinerien (s. 19.20) - Herstellung von gasförmigen Brennstoffen aus Kohle, Abfall usw. (s. 35.21)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2011"
"20.11","20.11.9","Herstellung von Industriegasen","An Subunternehmer vergebene Arbeiten bei der Herstellung von Industriegasen","Diese Klasse umfasst: - Herstellung von technischen und medizinischen Flüssig- oder Druckgasen:   • Elementargase   • Flüssig- oder Druckluft   • gasförmige Kühlmittel   • Misch-Industriegase   • Inertgase wie Kohlendioxid   • Isoliergase","Diese Klasse umfasst nicht: - Gewinnung von Methan, Ethan, Butan oder Propan (s. 06.20) - Herstellung von gasförmigen Brennstoffen wie Ethan, Butan oder Propan in Erdölraffinerien (s. 19.20) - Herstellung von gasförmigen Brennstoffen aus Kohle, Abfall usw. (s. 35.21)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2011"
"20.12","20.12","Herstellung von Farbstoffen und Pigmenten","Farbstoffe und Pigmente","Diese Klasse umfasst: - Herstellung von Farbstoffen und Pigmenten jeder Herkunft als Grundstoff oder Konzentrat","Diese Klasse umfasst nicht: - Herstellung von zubereiteten Farbstoffen und Pigmenten (s. 20.30)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2012"
"20.12","20.12.1","Herstellung von Farbstoffen und Pigmenten","Metalloxide, -hydroxide, -peroxide (ohne basische Verbindungen der Alkali- und Erdalkalimetalle sowie Aluminiumoxide und -hydroxide); Lithiumoxid und -hydroxid","Diese Klasse umfasst: - Herstellung von Farbstoffen und Pigmenten jeder Herkunft als Grundstoff oder Konzentrat","Diese Klasse umfasst nicht: - Herstellung von zubereiteten Farbstoffen und Pigmenten (s. 20.30)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2012"
"20.12","20.12.2","Herstellung von Farbstoffen und Pigmenten","Farben und Farbstoffe; Gerbstoffe; Tannine und ihre Derivate","Diese Klasse umfasst: - Herstellung von Farbstoffen und Pigmenten jeder Herkunft als Grundstoff oder Konzentrat","Diese Klasse umfasst nicht: - Herstellung von zubereiteten Farbstoffen und Pigmenten (s. 20.30)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2012"
"20.12","20.12.9","Herstellung von Farbstoffen und Pigmenten","An Subunternehmer vergebene Arbeiten bei der Herstellung von Farbstoffen und Pigmenten","Diese Klasse umfasst: - Herstellung von Farbstoffen und Pigmenten jeder Herkunft als Grundstoff oder Konzentrat","Diese Klasse umfasst nicht: - Herstellung von zubereiteten Farbstoffen und Pigmenten (s. 20.30)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2012"
"20.13","20.13","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","Sonstige anorganische Grundstoffe und Chemikalien","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.13","20.13.1","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","Angereichertes Uran und Plutonium; abgereichertes Uran und Thorium; andere radioaktive Elemente","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.13","20.13.2","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","Nicht gasförmige chemische Elemente; anorganische Säuren; nicht gasförmige anorganische Halogen-, Sauerstoff- und Schwefelverbindungen der Nichtmetalle","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.13","20.13.3","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","Fluoride, Fluorosilikate, -aluminate und andere komplexe Fluorosalze; Chloride (ohne Ammoniumchlorid), Chloridoxide, Chloridhydroxide; Bromide, Bromidoxide; Jodide und deren Oxide; Hypochlorite, Chlorite, Hypobromite, Chlorate, Perchlorate, Bromate und Perbromate, Jodate und Perjodate","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.13","20.13.4","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","Sulfide; Polysulfide; Dithionite, Sulfoxylate, Sulfite, Sulfate usw.; ausgewählte Nitrate; Phosphinate, Phosphonate, Phosphate und Polyphosphate; Carbonate (ohne Ammoniumcarbonat); Peroxocarbonate","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.13","20.13.5","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","Salze der Säuren der Metalloxide oder -peroxide; kolloide Edelmetalle; anorganische und organische Verbindungen der Edelmetalle, auch chemisch nicht einheitlich; Amalgame; destilliertes Wasser, Leitfähigkeitswasser; andere anorganische Verbindungen","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.13","20.13.6","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","Andere anorganische Grundstoffe und Chemikalien","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.13","20.13.9","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","An Subunternehmer vergebene Arbeiten bei der Herstellung von anorganischen Grundstoffen und Chemikalien","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2013"
"20.14","20.14.8","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Ablaugen aus der Zellstoffherstellung, auch konzentriert, entzuckert oder chemisch behandelt (einschließlich der Ligninsulfonate) (ohne Tallöl)","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,"Diese Kategorie umfasst nicht: - Tallöl (s. 20.14.71)",NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
"20.14","20.14","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Sonstige organische Grundstoffe und Chemikalien","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
"20.14","20.14.1","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Kohlenwasserstoffe und ihre Halogen-, Sulfo-, Nitro- oder Nitrosoderivate","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
"20.14","20.14.2","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Alkohole (einschließlich technischer Fettalkohole), Phenole, Phenolalkohole und ihre Halogen-, Sulfo-, Nitro- oder Nitrosoderivate","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
"20.14","20.14.3","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Carbonsäuren (einschließlich technischer einbasischer Fettsäuren und saurer Öle aus der Raffination), ihre Anhydride, Halogenide, Peroxide und Peroxysäuren; ihre Halogen-, Sulfo-, Nitro- oder Nitrosoderivate","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
"20.14","20.14.4","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Organische Verbindungen mit Stickstofffunktionen","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
"20.14","20.14.5","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Organisch-anorganische Verbindungen, heterocyclische Verbindungen","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
"20.14","20.14.6","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","Aldehyde, Ketone, Chinone; Ether und Acetale, auch mit anderen Sauerstofffunktionen; Alkohol-, Ether-, Ketonperoxide, auch chemisch nicht einheitlich; Epoxide; andere organische Verbindungen; Enzyme","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer","Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_2014"
